Epoch,Loss,Accuracy,Precision 0,Precision 1,Recall 0,Recall 1,F1 0,F1 1
1,0.38159871101379395,0.8330097198486328,0.8929882721990517,0.2498642042368278,0.9477527239709443,0.13287117273252455,0.9195558410571717,0.17348670563831795
2,0.4414891302585602,0.8563106656074524,0.9262376237623763,0.4196477710511833,0.9202103510895884,0.4404968226458694,0.9232141501556214,0.42981961668545665
3,0.32454174757003784,0.9320388436317444,0.922152617503755,0.5148247978436657,0.9523305084745762,0.38619295205083765,0.9369986413296358,0.4413269516421852
4,0.28912073373794556,0.9262135624885559,0.9295589203423305,0.6018808777429467,0.9615617433414043,0.4436741767764298,0.9452895451333359,0.510808114399734
5,0.32401344180107117,0.9106796383857727,0.937750627740509,0.5608844596698848,0.9466555690072639,0.5202195262853841,0.9421820577991151,0.5397872021579498
6,0.3129679560661316,0.9126213788986206,0.9523057841921299,0.6671737146334044,0.958610774818402,0.6334488734835355,0.9554478779765833,0.6498740554156172
7,0.23369060456752777,0.9417475461959839,0.9550226007695468,0.72256,0.9671988498789347,0.6522241478913923,0.9610721602977388,0.6855928343707303
8,0.25075212121009827,0.9495145678520203,0.9539532794249775,0.7014456316781899,0.9640587167070218,0.6447140381282496,0.9589793767875959,0.6718844069837447
9,0.27988308668136597,0.9320388436317444,0.9545301950837405,0.7270664505672609,0.9681446731234867,0.64789139225881,0.9612892319828703,0.6851993279364594
10,0.2581847310066223,0.9475728273391724,0.958238136259785,0.734585289514867,0.9679176755447942,0.6779318313113807,0.9630535845363348,0.705122427519904
11,0.2432435005903244,0.9378640651702881,0.9612765639030231,0.7665824384080859,0.9720414648910412,0.7010398613518197,0.9666290443942814,0.7323476161738081
12,0.3078937530517578,0.9339805841445923,0.9614334343320989,0.7690604239164821,0.9723819612590799,0.7021952628538417,0.9668767045988902,0.7341084100860636
13,0.22956758737564087,0.9456310868263245,0.9604060533413246,0.7520325203252033,0.9699984866828087,0.694685153090699,0.9651784369823823,0.7222222222222223
14,0.21906934678554535,0.9572815299034119,0.9635375679220536,0.7756310377064506,0.9727602905569007,0.71894858463316,0.9681269650017885,0.7462149602758208
15,0.6282773017883301,0.9126213788986206,0.9615024529079129,0.7627702914446882,0.9713604721549637,0.7030618139803582,0.9664063235155735,0.731699984969187
16,0.25045403838157654,0.9417475461959839,0.9622902418058825,0.7819572840293274,0.9741222760290557,0.7085499711149624,0.9681701103611648,0.7434459766631308
17,0.3674890697002411,0.90873783826828,0.963490284005979,0.7929164007657945,0.9754464285714286,0.717793183131138,0.9694314934576628,0.7534869617950274
18,0.33040663599967957,0.9339805841445923,0.9646477872133478,0.7957635156496996,0.9755599273607748,0.7270363951473137,0.9700731711904895,0.7598490566037734
19,0.2518255114555359,0.9514563083648682,0.9614593846958992,0.7734648425071587,0.9730629539951574,0.7021952628538417,0.9672263693285449,0.7361090083270251
