Epoch,Loss,Accuracy,Precision 0,Precision 1,Recall 0,Recall 1,F1 0,F1 1
1,0.42818915843963623,0.6854369044303894,0.9077700568540745,0.24660534384581692,0.8698547215496368,0.3252455228191797,0.8884080370942813,0.2805181863477828
2,0.38615649938583374,0.844660222530365,0.9212416120550956,0.3298571752437089,0.8881658595641646,0.4202772963604853,0.9044014254069151,0.36961768068080775
3,0.37778428196907043,0.8271844387054443,0.9539238539238539,0.5479056331246991,0.9289497578692494,0.657423454650491,0.9412711799432646,0.5976890756302521
4,0.29354384541511536,0.9223300814628601,0.9529964747356052,0.6325078280671791,0.9511576876513317,0.6418255343731947,0.952076193361483,0.6371326164874552
5,0.28762996196746826,0.9126213788986206,0.9574346467494855,0.6421139101861993,0.9505523607748184,0.6773541305603697,0.9539810912404602,0.659263424233905
6,0.3167571723461151,0.9300971031188965,0.9582888108685697,0.6420054200542006,0.9500226997578692,0.6842865395725014,0.9541378524203967,0.6624720357941835
7,0.26285937428474426,0.9320388436317444,0.9588480485032209,0.678082191780822,0.9573244552058111,0.6863084922010398,0.9580856461322934,0.6821705426356589
8,0.2733396589756012,0.9339805841445923,0.963076923076923,0.6976744186046512,0.9591782687651331,0.7192374350086655,0.9611236423602555,0.7082918503769023
9,0.2500758469104767,0.939805805683136,0.9643857391567633,0.726094470046083,0.9640208837772397,0.7281917966493356,0.9642032769516026,0.727141620997981
10,0.2367321401834488,0.9495145678520203,0.9663188931730551,0.7473837209302325,0.9671231840193705,0.74263431542461,0.9667208713080966,0.7450014488554042
11,0.23181657493114471,0.9592233300209045,0.9685810427615411,0.7637155297532656,0.969203995157385,0.7599653379549394,0.968892418827178,0.761835818734617
12,0.19751346111297607,0.9592233300209045,0.9679846506903427,0.7881074554784183,0.9734412832929782,0.7541883304448296,0.9707052987003187,0.7707749077490774
13,0.22453758120536804,0.9436893463134766,0.9683263031033443,0.7842609216038301,0.9727224576271186,0.7570768341998845,0.9705194020836478,0.7704291593180482
14,0.22759422659873962,0.9436893463134766,0.9694794211614358,0.8057160231073275,0.9758247578692494,0.7654534950895436,0.9726417406716066,0.7850688786846395
