Epoch,Loss,Accuracy,Precision 0,Precision 1,Recall 0,Recall 1,F1 0,F1 1
1,0.5391836166381836,0.8213592171669006,0.9170372702585698,0.30189520624303234,0.8815450968523002,0.391103408434431,0.8989409926506048,0.34075751856046305
2,0.4986325204372406,0.8077669739723206,0.9199761122723201,0.42488716956802064,0.9325060532687651,0.3807047949162334,0.9261987073500677,0.4015843997562462
3,0.377949982881546,0.8252426981925964,0.9501459427904262,0.519409383186473,0.9236531476997578,0.6299826689774697,0.9367122604408463,0.5693773658791281
4,0.3537411689758301,0.8796116709709167,0.9519675487148381,0.6242889647326507,0.9500226997578692,0.6340265742345466,0.9509941298996403,0.6291200917168244
5,0.2954295575618744,0.9165048599243164,0.9566062176165803,0.6371365880416895,0.949947033898305,0.670999422299249,0.9532649962034928,0.6536297129994373
6,0.2843671143054962,0.9262135624885559,0.9565464895635674,0.6537810383747178,0.953578995157385,0.6692663200462161,0.9550604372702814,0.6614330573793891
7,0.26437556743621826,0.939805805683136,0.9580467414022421,0.6588432523051132,0.9538059927360775,0.6811091854419411,0.9559216637913057,0.6697912228376651
8,0.26234859228134155,0.9359223246574402,0.9614320894108733,0.6984852815090026,0.9600862590799032,0.7059503177354131,0.9607587029359987,0.7021979600632092
9,0.26618486642837524,0.9262135624885559,0.9651907124730124,0.7280274835385055,0.9640587167070218,0.7345465049104564,0.9646243824882176,0.7312724658519052
10,0.2714560627937317,0.9339805841445923,0.9667196728759655,0.7418150488225158,0.965988196125908,0.7461005199306759,0.966353796079025,0.7439516129032258
11,0.251920610666275,0.9514563083648682,0.9675202054535841,0.7617096018735363,0.969203995157385,0.7515886770652802,0.9683613683613683,0.7566152951439372
12,0.24116548895835876,0.9514563083648682,0.9702518026350561,0.7853157121879589,0.9723441283292978,0.7723859041016753,0.9712968386840763,0.7787971457696228
13,0.22537393867969513,0.9495145678520203,0.9680114406141803,0.786273329319687,0.9731386198547215,0.7544771808203351,0.9705682589993208,0.7700471698113208
14,0.19204817712306976,0.9650485515594482,0.9689359138489344,0.7904676258992805,0.9735547820823245,0.7616984402079723,0.9712398565767126,0.7758164165931156
15,0.21546004712581635,0.9572815299034119,0.9699431967798969,0.8042887345212927,0.9754842615012107,0.769208549971115,0.9727058379703857,0.7863575963384026
16,0.19259966909885406,0.9592233300209045,0.9688285382047339,0.8132921174652241,0.9771489104116223,0.7599653379549394,0.9729709366936016,0.7857249514708078
17,0.2127683311700821,0.9766990542411804,0.9710510465291372,0.8087087087087087,0.9759004237288136,0.7778740612362796,0.9734696958261002,0.7929917550058893
18,0.1930999755859375,0.9572815299034119,0.9715102931767716,0.8140234727655733,0.9766192493946732,0.7813402657423455,0.9740580721845932,0.7973470891672809
19,0.1991347223520279,0.955339789390564,0.9711152011418698,0.8232956282482421,0.9781325665859564,0.7778740612362796,0.9746112524738478,0.7999405911183721
20,0.18486349284648895,0.9611650705337524,0.9723424270931327,0.8216330219945767,0.9776029055690073,0.7876949740034662,0.9749655705850171,0.8043061495354668
21,0.18423239886760712,0.9611650705337524,0.9708319274172384,0.833281589568457,0.9796837167070218,0.7752744078567302,0.975237736559646,0.8032320814005686
22,0.17468108236789703,0.9669902920722961,0.9723704984587624,0.8283718104495748,0.9786243946731235,0.7876949740034662,0.9754874231624995,0.8075214687592538
23,0.20254361629486084,0.9611650705337524,0.97216796875,0.8321100917431192,0.9792297215496368,0.7859618717504333,0.9756860675512666,0.8083778966131908
24,0.16861501336097717,0.9611650705337524,0.971584084084084,0.8312845728334358,0.9792297215496368,0.7813402657423455,0.9753919204100091,0.8055390113162597
