Epoch,Loss,Accuracy,Precision 0,Precision 1,Recall 0,Recall 1,F1 0,F1 1
1,0.45008936524391174,0.8368932008743286,0.922548067585939,0.35382019763798506,0.8985699152542372,0.4240323512420566,0.9104011345995362,0.38575745631323083
2,0.35954517126083374,0.8970873951911926,0.9181502548570585,0.4418439716312057,0.9404509685230025,0.35990756787983824,0.9291668224124399,0.39668895256287806
3,0.30967438220977783,0.9203883409500122,0.9333753990052706,0.5647018970189702,0.9513846852300242,0.48151357596764877,0.9422940008243714,0.5198004365450577
4,0.29273825883865356,0.9262135624885559,0.9397445979852451,0.5806957066750235,0.9493795399515739,0.5352397458116696,0.9445374988237507,0.5570419359687359
5,0.29868772625923157,0.9223300814628601,0.9414429467899447,0.6361795477556531,0.9592161016949152,0.5444829578278452,0.9502464254258568,0.5867704280155642
6,0.28282177448272705,0.9203883409500122,0.9518004501125281,0.6731601731601732,0.960010593220339,0.6288272674754477,0.9558878927145331,0.6502389486260454
7,0.3014962077140808,0.9339805841445923,0.9545319685506601,0.7631399317406143,0.9737439467312349,0.6458694396302715,0.964042250355832,0.6996245306633292
8,0.2560296058654785,0.9417475461959839,0.9572915107051954,0.7303335431088736,0.9675771791767555,0.670421721548238,0.9624068638518853,0.6990963855421687
9,0.25872600078582764,0.9320388436317444,0.9579037480924554,0.7700693756194251,0.9736682808716707,0.6733102253032929,0.9657216833336459,0.7184466019417475
10,0.23554089665412903,0.939805805683136,0.9592210510577858,0.7550955414012739,0.9709064769975787,0.6848642403235125,0.965028390929944,0.7182671917600728
11,0.22447428107261658,0.9436893463134766,0.9587841126043499,0.7422194278528764,0.9689769975786925,0.6819757365684576,0.9638536080534387,0.7108234231521904
12,0.2377336323261261,0.9378640651702881,0.9628662063817877,0.7960632462084544,0.976089588377724,0.7125938763720393,0.969432806658275,0.7520195092211553
13,0.21738246083259583,0.9436893463134766,0.9623718068245385,0.796687236115622,0.9763165859564165,0.7085499711149624,0.9692940447349147,0.7500382204555879
14,0.2559948265552521,0.939805805683136,0.9630210667861945,0.791800128122998,0.9754085956416465,0.7140381282495667,0.9691752499812044,0.7509113001215068
15,0.25346261262893677,0.9456310868263245,0.9634173627684964,0.8060428849902534,0.9774137409200968,0.7166377816291161,0.9703650841346153,0.7587155963302752
16,0.2586931884288788,0.9533980488777161,0.9641228791389491,0.7978316326530612,0.9760139225181598,0.7227036395147314,0.9700319608949051,0.7584116398908761
17,0.19235557317733765,0.9533980488777161,0.9621988007895423,0.8041406506736772,0.9774515738498789,0.7068168688619295,0.969765215922527,0.7523443504996156
18,0.25397512316703796,0.9475728273391724,0.9651724525334232,0.793481667188969,0.9750680992736077,0.7313691507798961,0.9700950409334713,0.7611603787764919
19,0.28978198766708374,0.9456310868263245,0.9635923234581703,0.8123569794050344,0.9782838983050848,0.717793183131138,0.9708825351530966,0.7621530440116547
20,0.20117387175559998,0.9592233300209045,0.9654252320643392,0.7738203957382039,0.9718901331719129,0.7342576545349508,0.9686468957975906,0.7535200829998517
21,0.3196398615837097,0.924271821975708,0.9619111508646392,0.7968647942521228,0.9764679176755447,0.7047949162333911,0.9691348753379393,0.7480073574494175
22,0.2998863756656647,0.9281553626060486,0.9614665869337718,0.7746972594008923,0.9732521186440678,0.7021952628538417,0.9673234564187411,0.7366666666666667
23,0.2552644610404968,0.9436893463134766,0.965981308411215,0.811704834605598,0.9776029055690073,0.7371461582900057,0.971757361513294,0.7726309415682712
24,0.23387867212295532,0.9456310868263245,0.9664695756305666,0.808953341740227,0.9770732445520581,0.7411900635470826,0.9717424841027956,0.7735905939101598
25,0.33610376715660095,0.9436893463134766,0.9627663551401869,0.7843511450381679,0.9743492736077481,0.7123050259965338,0.9685231845361213,0.7465940054495913
26,0.24721065163612366,0.9533980488777161,0.9629893772756278,0.7611435597909622,0.970603813559322,0.7151935297515887,0.9667816026981705,0.7374534623976172
27,6.805685043334961,0.968932032585144,0.9610238728778623,0.7542821550918717,0.970149818401937,0.6995956094742923,0.9655652828767767,0.7259103851341226
28,10.113102912902832,0.8524271845817566,0.964030131826742,0.749700956937799,0.9683338377723971,0.7241478913922588,0.966177192253973,0.7367029091977666
29,0.36294880509376526,0.9378640651702881,0.9534605759533858,0.7100288369112464,0.9657611985472155,0.6400924321201618,0.9595714688469129,0.6732492784444781
30,1.4815226793289185,0.9300971031188965,0.9512902618195517,0.6476560167214094,0.9553571428571429,0.6265164644714039,0.9533193650074561,0.6369108794596976
31,0.2633907198905945,0.9475728273391724,0.947561517936555,0.7034364261168385,0.967350181598063,0.5912767186597343,0.9573536019170287,0.642498430634024
32,0.4817744493484497,0.9262135624885559,0.9462493494907441,0.6737967914438503,0.9630750605326877,0.5823223570190641,0.9545880676491543,0.6247288503253796
33,0.3815135359764099,0.9048543572425842,0.9455380095482924,0.7428678678678678,0.9740844430992736,0.5716348931253611,0.9595989713391225,0.6460985961475677
34,0.318380743265152,0.9378640651702881,0.9488221261368719,0.6813437703848663,0.9630372276029056,0.6034084344309648,0.9558768306421329,0.6400122549019608
35,0.4087340235710144,0.9320388436317444,0.9550853749072011,0.7623561272850372,0.9734412832929782,0.6504910456383594,0.9641759724199954,0.7019950124688279
36,0.25173014402389526,0.939805805683136,0.9560182607727424,0.7716028464927144,0.9745006053268765,0.6577123050259965,0.9651709601873537,0.7101200686106347
37,0.274556040763855,0.9300971031188965,0.9598459640333495,0.7588179218303146,0.9712848062953995,0.6897746967071057,0.9655315067977961,0.722650930549251
38,0.24883638322353363,0.9514563083648682,0.9580753975608852,0.7991086732944807,0.9778299031476998,0.6733102253032929,0.967851860173379,0.7308355541620943
39,0.2172023355960846,0.955339789390564,0.9598167734246984,0.7833662064431295,0.9750680992736077,0.6883304448295783,0.967382328654005,0.732779827798278
40,0.28382739424705505,0.939805805683136,0.9600625302415603,0.7892302609844731,0.9758625907990315,0.6900635470826112,0.9678980843918272,0.7363230081676684
41,0.294032484292984,0.9300971031188965,0.9589667348076566,0.788892606222817,0.9761274213075061,0.6811091854419411,0.9674709863696871,0.7310494496977212
42,0.2183987945318222,0.955339789390564,0.960960287188692,0.7671319796954315,0.9722306295399515,0.6984402079722704,0.966562605784782,0.7311762927124281
43,0.26876845955848694,0.9300971031188965,0.9617038782303003,0.7727416798732171,0.972873789346247,0.7042172154823801,0.9672565872374039,0.7368898292277466
